tanggal,komoditi,harga
2018-08-15,bawang putih impor honan,29000.0
2018-08-14,bawang putih impor honan,29000.0
2018-08-10,bawang putih impor honan,30000.0
2018-09-21,bawang putih impor honan,27500.0
2018-08-20,bawang putih impor honan,30000.0
2018-08-16,bawang putih impor honan,30000.0
2018-08-23,bawang putih impor honan,27500.0
2018-08-22,bawang putih impor honan,27500.0
2018-08-27,bawang putih impor honan,27500.0
2018-08-28,bawang putih impor honan,26000.0
2018-08-29,bawang putih impor honan,27500.0
2018-08-30,bawang putih impor honan,27500.0
2018-08-31,bawang putih impor honan,26000.0
2018-11-22,bawang putih impor honan,26500.0
2018-09-28,bawang putih impor honan,27000.0
2018-08-08,bawang putih impor honan,27500.0
2018-09-27,bawang putih impor honan,27000.0
2018-09-26,bawang putih impor honan,27000.0
2018-08-21,bawang putih impor honan,30000.0
2018-08-07,bawang putih impor honan,27500.0
2018-03-26,bawang putih impor honan,42500.0
2018-08-03,bawang putih impor honan,27500.0
2018-03-05,bawang putih impor honan,35000.0
2018-03-02,bawang putih impor honan,35000.0
2018-03-01,bawang putih impor honan,32500.0
2018-11-29,bawang putih impor honan,26500.0
2018-01-22,bawang putih impor honan,22500.0
2018-11-30,bawang putih impor honan,28000.0
2018-06-28,bawang putih impor honan,29000.0
2018-10-09,bawang putih impor honan,23500.0
2018-06-25,bawang putih impor honan,29000.0
2018-06-22,bawang putih impor honan,36500.0
2018-06-21,bawang putih impor honan,30000.0
2018-06-08,bawang putih impor honan,28000.0
2018-06-07,bawang putih impor honan,28000.0
2018-06-06,bawang putih impor honan,30000.0
2018-07-03,bawang putih impor honan,29000.0
2018-01-05,bawang putih impor honan,27500.0
2018-06-05,bawang putih impor honan,32500.0
2018-06-04,bawang putih impor honan,25000.0
2018-01-11,bawang putih impor honan,28500.0
2018-03-06,bawang putih impor honan,32500.0
2018-03-07,bawang putih impor honan,35000.0
2018-11-28,bawang putih impor honan,28000.0
2018-11-27,bawang putih impor honan,28000.0
2018-08-02,bawang putih impor honan,30000.0
2018-08-01,bawang putih impor honan,26500.0
2018-03-29,bawang putih impor honan,33940.0
2018-03-28,bawang putih impor honan,33500.0
2018-03-27,bawang putih impor honan,37500.0
2018-09-20,bawang putih impor honan,27500.0
2018-03-23,bawang putih impor honan,33500.0
2018-03-22,bawang putih impor honan,37500.0
2018-03-21,bawang putih impor honan,37500.0
2018-08-06,bawang putih impor honan,27500.0
2018-03-20,bawang putih impor honan,42500.0
2018-03-16,bawang putih impor honan,31500.0
2018-03-15,bawang putih impor honan,40000.0
2018-03-14,bawang putih impor honan,34000.0
2018-03-13,bawang putih impor honan,31500.0
2018-03-12,bawang putih impor honan,35000.0
2018-03-09,bawang putih impor honan,45000.0
2018-11-23,bawang putih impor honan,26500.0
2018-03-08,bawang putih impor honan,35000.0
2018-11-26,bawang putih impor honan,26500.0
2018-03-19,bawang putih impor honan,31500.0
2018-09-19,bawang putih impor honan,27500.0
2018-10-08,bawang putih impor honan,23500.0
2018-11-21,bawang putih impor honan,26500.0
2018-07-11,bawang putih impor honan,29000.0
2018-07-12,bawang putih impor honan,29000.0
2018-07-13,bawang putih impor honan,29000.0
2018-07-16,bawang putih impor honan,29000.0
2018-07-17,bawang putih impor honan,28000.0
2018-07-18,bawang putih impor honan,29000.0
2018-07-19,bawang putih impor honan,29000.0
2018-07-20,bawang putih impor honan,28000.0
2018-07-23,bawang putih impor honan,28000.0
2018-07-24,bawang putih impor honan,29000.0
2018-07-25,bawang putih impor honan,28000.0
2018-01-03,bawang putih impor honan,25000.0
2018-05-31,bawang putih impor honan,25000.0
2018-05-30,bawang putih impor honan,35000.0
2018-05-28,bawang putih impor honan,35000.0
2018-05-25,bawang putih impor honan,35000.0
2018-05-24,bawang putih impor honan,35000.0
2018-05-23,bawang putih impor honan,35000.0
2018-05-22,bawang putih impor honan,35000.0
2018-07-10,bawang putih impor honan,29000.0
2018-05-21,bawang putih impor honan,36000.0
2018-07-09,bawang putih impor honan,29000.0
2018-01-18,bawang putih impor honan,22500.0
2018-12-31,bawang putih impor honan,25500.0
2018-12-28,bawang putih impor honan,25500.0
2018-12-27,bawang putih impor honan,25500.0
2018-12-26,bawang putih impor honan,26500.0
2018-12-21,bawang putih impor honan,26500.0
2018-12-20,bawang putih impor honan,26500.0
2018-12-19,bawang putih impor honan,26500.0
2018-12-18,bawang putih impor honan,26500.0
2018-12-17,bawang putih impor honan,28000.0
2018-12-14,bawang putih impor honan,29000.0
2018-12-13,bawang putih impor honan,26500.0
2018-12-12,bawang putih impor honan,26500.0
2018-12-11,bawang putih impor honan,26500.0
2018-12-10,bawang putih impor honan,25500.0
2018-12-07,bawang putih impor honan,25500.0
2018-12-06,bawang putih impor honan,26500.0
2018-12-05,bawang putih impor honan,26500.0
2018-12-04,bawang putih impor honan,27500.0
2018-12-03,bawang putih impor honan,25500.0
2018-01-02,bawang putih impor honan,25000.0
2018-05-18,bawang putih impor honan,35000.0
2018-05-17,bawang putih impor honan,36000.0
2018-05-16,bawang putih impor honan,35000.0
2018-07-05,bawang putih impor honan,31500.0
2018-01-16,bawang putih impor honan,27500.0
2018-11-01,bawang putih impor honan,26500.0
2018-11-02,bawang putih impor honan,26500.0
2018-11-05,bawang putih impor honan,26500.0
2018-11-06,bawang putih impor honan,26500.0
2018-11-07,bawang putih impor honan,26500.0
2018-11-08,bawang putih impor honan,26500.0
2018-11-09,bawang putih impor honan,25000.0
2018-11-12,bawang putih impor honan,26500.0
2018-11-13,bawang putih impor honan,25000.0
2018-11-14,bawang putih impor honan,26500.0
2018-11-15,bawang putih impor honan,26500.0
2018-01-12,bawang putih impor honan,26000.0
2018-07-04,bawang putih impor honan,29000.0
2018-01-04,bawang putih impor honan,27500.0
2018-06-29,bawang putih impor honan,29000.0
2018-11-16,bawang putih impor honan,24000.0
2018-11-19,bawang putih impor honan,24000.0
2018-01-19,bawang putih impor honan,27500.0
2018-09-17,bawang putih impor honan,27500.0
2018-09-14,bawang putih impor honan,27500.0
2018-09-13,bawang putih impor honan,27500.0
2018-05-15,bawang putih impor honan,30000.0
2018-05-14,bawang putih impor honan,30000.0
2018-05-11,bawang putih impor honan,35000.0
2018-05-09,bawang putih impor honan,32500.0
2018-05-08,bawang putih impor honan,35000.0
2018-05-07,bawang putih impor honan,32500.0
2018-05-04,bawang putih impor honan,37500.0
2018-05-03,bawang putih impor honan,35000.0
2018-05-02,bawang putih impor honan,32500.0
2018-09-18,bawang putih impor honan,27500.0
2018-07-26,bawang putih impor honan,26500.0
2018-07-30,bawang putih impor honan,26500.0
2018-07-31,bawang putih impor honan,29000.0
2018-09-03,bawang putih impor honan,27500.0
2018-09-04,bawang putih impor honan,27500.0
2018-09-05,bawang putih impor honan,26500.0
2018-09-06,bawang putih impor honan,27500.0
2018-09-07,bawang putih impor honan,26500.0
2018-09-10,bawang putih impor honan,25000.0
2018-09-12,bawang putih impor honan,25000.0
2018-07-27,bawang putih impor honan,29000.0
2018-07-02,bawang putih impor honan,29000.0
2018-06-26,bawang putih impor honan,29000.0
2018-01-29,bawang putih impor honan,23500.0
2018-02-07,bawang putih impor honan,26000.0
2018-02-06,bawang putih impor honan,25000.0
2018-02-05,bawang putih impor honan,25000.0
2018-02-02,bawang putih impor honan,25000.0
2018-02-01,bawang putih impor honan,25000.0
2018-07-06,bawang putih impor honan,29000.0
2018-01-08,bawang putih impor honan,27500.0
2018-01-25,bawang putih impor honan,24500.0
2018-10-30,bawang putih impor honan,26500.0
2018-10-29,bawang putih impor honan,26500.0
2018-10-26,bawang putih impor honan,24000.0
2018-10-31,bawang putih impor honan,26500.0
2018-10-25,bawang putih impor honan,24000.0
2018-10-23,bawang putih impor honan,26500.0
2018-10-22,bawang putih impor honan,26500.0
2018-10-19,bawang putih impor honan,26500.0
2018-10-18,bawang putih impor honan,26500.0
2018-10-17,bawang putih impor honan,26500.0
2018-10-16,bawang putih impor honan,22500.0
2018-04-13,bawang putih impor honan,37500.0
2018-04-16,bawang putih impor honan,35000.0
2018-04-17,bawang putih impor honan,35000.0
2018-04-18,bawang putih impor honan,33500.0
2018-04-19,bawang putih impor honan,35000.0
2018-10-24,bawang putih impor honan,26500.0
2018-02-08,bawang putih impor honan,27500.0
2018-02-09,bawang putih impor honan,25000.0
2018-02-12,bawang putih impor honan,27500.0
2018-01-15,bawang putih impor honan,25500.0
2018-01-09,bawang putih impor honan,28500.0
2018-01-24,bawang putih impor honan,22500.0
2018-01-30,bawang putih impor honan,23500.0
2018-04-02,bawang putih impor honan,38500.0
2018-04-03,bawang putih impor honan,35000.0
2018-04-04,bawang putih impor honan,37500.0
2018-04-05,bawang putih impor honan,37500.0
2018-04-06,bawang putih impor honan,37500.0
2018-04-09,bawang putih impor honan,37500.0
2018-04-10,bawang putih impor honan,37500.0
2018-04-11,bawang putih impor honan,35000.0
2018-04-12,bawang putih impor honan,37500.0
2018-01-31,bawang putih impor honan,26000.0
2018-02-28,bawang putih impor honan,40000.0
2018-02-27,bawang putih impor honan,35000.0
2018-02-26,bawang putih impor honan,37500.0
2018-02-23,bawang putih impor honan,35000.0
2018-02-22,bawang putih impor honan,32500.0
2018-02-21,bawang putih impor honan,27500.0
2018-02-20,bawang putih impor honan,27500.0
2018-02-19,bawang putih impor honan,30000.0
2018-02-15,bawang putih impor honan,27500.0
2018-02-14,bawang putih impor honan,27500.0
2018-02-13,bawang putih impor honan,27500.0
2018-04-20,bawang putih impor honan,35000.0
2018-04-23,bawang putih impor honan,30000.0
2018-01-17,bawang putih impor honan,22500.0
2018-01-10,bawang putih impor honan,28500.0
2018-10-11,bawang putih impor honan,22500.0
2018-10-10,bawang putih impor honan,23500.0
2018-10-01,bawang putih impor honan,27000.0
2018-10-12,bawang putih impor honan,23500.0
2018-10-02,bawang putih impor honan,27500.0
2018-10-03,bawang putih impor honan,25000.0
2018-10-04,bawang putih impor honan,25000.0
2018-10-15,bawang putih impor honan,25000.0
2018-04-30,bawang putih impor honan,32500.0
2018-04-27,bawang putih impor honan,31500.0
2018-01-26,bawang putih impor honan,22500.0
2018-04-24,bawang putih impor honan,32500.0
2018-01-23,bawang putih impor honan,25000.0
2018-04-26,bawang putih impor honan,35000.0
2018-10-05,bawang putih impor honan,26000.0
2018-04-25,bawang putih impor honan,35000.0
2018-09-28,bawang putih impor kating,28740.0
2018-10-31,bawang putih impor kating,30200.0
2018-10-30,bawang putih impor kating,29200.0
2018-10-29,bawang putih impor kating,29540.0
2018-11-16,bawang putih impor kating,28160.0
2018-11-15,bawang putih impor kating,29460.0
2018-10-26,bawang putih impor kating,30540.0
2018-01-18,bawang putih impor kating,28200.0
2018-10-25,bawang putih impor kating,31040.0
2018-06-05,bawang putih impor kating,36840.0
2018-04-12,bawang putih impor kating,44200.0
2018-06-06,bawang putih impor kating,35340.0
2018-06-07,bawang putih impor kating,33140.0
2018-06-08,bawang putih impor kating,33640.0
2018-06-21,bawang putih impor kating,35640.0
2018-06-22,bawang putih impor kating,39140.0
2018-04-17,bawang putih impor kating,42400.0
2018-06-25,bawang putih impor kating,34840.0
2018-04-18,bawang putih impor kating,42400.0
2018-04-23,bawang putih impor kating,42400.0
2018-11-14,bawang putih impor kating,28940.0
2018-11-19,bawang putih impor kating,28660.0
2018-11-22,bawang putih impor kating,29500.0
2018-11-05,bawang putih impor kating,28700.0
2018-09-27,bawang putih impor kating,28440.0
2018-09-26,bawang putih impor kating,29040.0
2018-09-25,bawang putih impor kating,29140.0
2018-09-24,bawang putih impor kating,30740.0
2018-09-21,bawang putih impor kating,31740.0
2018-11-06,bawang putih impor kating,28600.0
2018-11-07,bawang putih impor kating,30100.0
2018-09-20,bawang putih impor kating,30940.0
2018-09-19,bawang putih impor kating,31440.0
2018-01-15,bawang putih impor kating,28960.0
2018-09-18,bawang putih impor kating,30740.0
2018-09-17,bawang putih impor kating,29640.0
2018-01-17,bawang putih impor kating,27340.0
2018-09-14,bawang putih impor kating,30840.0
2018-09-13,bawang putih impor kating,30640.0
2018-09-12,bawang putih impor kating,32540.0
2018-09-07,bawang putih impor kating,32340.0
2018-09-06,bawang putih impor kating,32840.0
2018-09-05,bawang putih impor kating,29540.0
2018-09-04,bawang putih impor kating,30440.0
2018-09-03,bawang putih impor kating,29940.0
2018-11-21,bawang putih impor kating,29260.0
2018-09-10,bawang putih impor kating,30940.0
2018-12-31,bawang putih impor kating,27260.0
2018-10-24,bawang putih impor kating,32940.0
2018-04-11,bawang putih impor kating,45200.0
2018-01-29,bawang putih impor kating,28140.0
2018-01-25,bawang putih impor kating,27560.0
2018-12-10,bawang putih impor kating,28860.0
2018-12-07,bawang putih impor kating,28960.0
2018-12-06,bawang putih impor kating,27260.0
2018-12-05,bawang putih impor kating,27960.0
2018-10-18,bawang putih impor kating,30940.0
2018-12-04,bawang putih impor kating,28100.0
2018-12-03,bawang putih impor kating,29100.0
2018-10-17,bawang putih impor kating,31340.0
2018-10-16,bawang putih impor kating,30040.0
2018-10-01,bawang putih impor kating,28240.0
2018-10-02,bawang putih impor kating,32440.0
2018-10-03,bawang putih impor kating,27740.0
2018-10-04,bawang putih impor kating,27840.0
2018-01-03,bawang putih impor kating,30260.0
2018-04-13,bawang putih impor kating,44400.0
2018-04-16,bawang putih impor kating,40900.0
2018-10-05,bawang putih impor kating,28740.0
2018-10-08,bawang putih impor kating,28740.0
2018-10-09,bawang putih impor kating,29440.0
2018-10-10,bawang putih impor kating,31440.0
2018-10-15,bawang putih impor kating,30940.0
2018-10-11,bawang putih impor kating,31140.0
2018-01-08,bawang putih impor kating,28960.0
2018-01-26,bawang putih impor kating,26340.0
2018-12-11,bawang putih impor kating,28460.0
2018-12-12,bawang putih impor kating,29740.0
2018-10-23,bawang putih impor kating,31940.0
2018-10-12,bawang putih impor kating,31940.0
2018-12-28,bawang putih impor kating,27260.0
2018-12-27,bawang putih impor kating,27260.0
2018-10-22,bawang putih impor kating,30740.0
2018-01-02,bawang putih impor kating,28560.0
2018-10-19,bawang putih impor kating,30940.0
2018-12-26,bawang putih impor kating,27860.0
2018-12-21,bawang putih impor kating,28160.0
2018-12-20,bawang putih impor kating,28160.0
2018-11-13,bawang putih impor kating,28740.0
2018-11-12,bawang putih impor kating,28600.0
2018-04-20,bawang putih impor kating,41600.0
2018-04-19,bawang putih impor kating,42400.0
2018-05-22,bawang putih impor kating,35560.0
2018-05-23,bawang putih impor kating,36460.0
2018-12-19,bawang putih impor kating,28740.0
2018-12-18,bawang putih impor kating,28040.0
2018-12-17,bawang putih impor kating,28040.0
2018-12-14,bawang putih impor kating,27840.0
2018-12-13,bawang putih impor kating,29340.0
2018-05-24,bawang putih impor kating,34040.0
2018-05-25,bawang putih impor kating,37640.0
2018-05-28,bawang putih impor kating,36140.0
2018-05-30,bawang putih impor kating,34640.0
2018-05-31,bawang putih impor kating,34340.0
2018-03-05,bawang putih impor kating,41500.0
2018-07-06,bawang putih impor kating,35340.0
2018-11-23,bawang putih impor kating,29600.0
2018-07-17,bawang putih impor kating,35940.0
2018-07-16,bawang putih impor kating,36240.0
2018-06-26,bawang putih impor kating,34340.0
2018-06-28,bawang putih impor kating,36340.0
2018-06-29,bawang putih impor kating,38840.0
2018-11-09,bawang putih impor kating,29300.0
2018-11-08,bawang putih impor kating,29600.0
2018-07-13,bawang putih impor kating,36240.0
2018-01-05,bawang putih impor kating,28960.0
2018-07-12,bawang putih impor kating,36340.0
2018-07-11,bawang putih impor kating,37340.0
2018-07-10,bawang putih impor kating,35140.0
2018-01-23,bawang putih impor kating,30440.0
2018-01-10,bawang putih impor kating,27140.0
2018-01-22,bawang putih impor kating,28340.0
2018-03-28,bawang putih impor kating,46240.0
2018-03-29,bawang putih impor kating,44200.0
2018-02-01,bawang putih impor kating,26400.0
2018-02-02,bawang putih impor kating,26400.0
2018-02-05,bawang putih impor kating,26200.0
2018-02-06,bawang putih impor kating,27000.0
2018-02-07,bawang putih impor kating,26700.0
2018-02-08,bawang putih impor kating,30060.0
2018-02-09,bawang putih impor kating,31540.0
2018-05-02,bawang putih impor kating,36860.0
2018-05-03,bawang putih impor kating,39860.0
2018-05-04,bawang putih impor kating,38360.0
2018-05-07,bawang putih impor kating,40260.0
2018-05-08,bawang putih impor kating,38860.0
2018-07-18,bawang putih impor kating,37240.0
2018-01-11,bawang putih impor kating,27940.0
2018-07-19,bawang putih impor kating,35840.0
2018-03-01,bawang putih impor kating,40600.0
2018-03-06,bawang putih impor kating,39500.0
2018-03-07,bawang putih impor kating,40300.0
2018-03-08,bawang putih impor kating,40140.0
2018-03-09,bawang putih impor kating,39740.0
2018-03-12,bawang putih impor kating,37300.0
2018-03-13,bawang putih impor kating,37700.0
2018-03-14,bawang putih impor kating,37900.0
2018-03-15,bawang putih impor kating,40700.0
2018-03-16,bawang putih impor kating,42400.0
2018-03-19,bawang putih impor kating,40340.0
2018-03-20,bawang putih impor kating,44340.0
2018-03-21,bawang putih impor kating,47340.0
2018-03-22,bawang putih impor kating,48340.0
2018-03-23,bawang putih impor kating,45140.0
2018-05-09,bawang putih impor kating,35800.0
2018-03-26,bawang putih impor kating,47900.0
2018-04-06,bawang putih impor kating,49740.0
2018-04-05,bawang putih impor kating,44400.0
2018-04-04,bawang putih impor kating,46400.0
2018-04-03,bawang putih impor kating,44400.0
2018-04-02,bawang putih impor kating,47740.0
2018-07-20,bawang putih impor kating,34340.0
2018-07-23,bawang putih impor kating,34340.0
2018-07-24,bawang putih impor kating,34540.0
2018-07-25,bawang putih impor kating,32140.0
2018-11-01,bawang putih impor kating,29000.0
2018-07-26,bawang putih impor kating,30600.0
2018-07-27,bawang putih impor kating,30200.0
2018-07-30,bawang putih impor kating,30200.0
2018-07-31,bawang putih impor kating,31600.0
2018-03-27,bawang putih impor kating,50000.0
2018-07-02,bawang putih impor kating,39840.0
2018-05-11,bawang putih impor kating,39700.0
2018-05-15,bawang putih impor kating,34660.0
2018-07-09,bawang putih impor kating,38740.0
2018-01-04,bawang putih impor kating,28660.0
2018-08-09,bawang putih impor kating,33660.0
2018-08-08,bawang putih impor kating,33260.0
2018-08-07,bawang putih impor kating,31100.0
2018-08-06,bawang putih impor kating,31100.0
2018-01-12,bawang putih impor kating,27440.0
2018-08-03,bawang putih impor kating,30600.0
2018-08-02,bawang putih impor kating,30600.0
2018-08-01,bawang putih impor kating,30600.0
2018-03-02,bawang putih impor kating,41600.0
2018-01-30,bawang putih impor kating,27460.0
2018-01-24,bawang putih impor kating,26840.0
2018-01-09,bawang putih impor kating,28340.0
2018-04-27,bawang putih impor kating,36360.0
2018-04-26,bawang putih impor kating,41340.0
2018-04-25,bawang putih impor kating,41660.0
2018-06-04,bawang putih impor kating,33540.0
2018-11-30,bawang putih impor kating,30100.0
2018-11-29,bawang putih impor kating,28600.0
2018-04-24,bawang putih impor kating,42460.0
2018-01-16,bawang putih impor kating,28840.0
2018-11-28,bawang putih impor kating,32600.0
2018-07-05,bawang putih impor kating,34840.0
